GHO|Indicator|PUBLISHSTATE|PUBLISH STATES|YEAR|Year|REGION|WHO region|ISO|Country|Value
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2002|2002|AMR|Americas|CHL|Chile|0.114
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2002|2002|AMR|Americas|GRD|Grenada|4.519
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2002|2002|AMR|Americas|PAN|Panama|1.97
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2002|2002|SEAR|South-East Asia|THA|Thailand|1.362
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2002|2002|EUR|Europe|TKM|Turkmenistan|9.044
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|EUR|Europe|AND|Andorra|3.258
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|EUR|Europe|BEL|Belgium|5.829
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|AMR|Americas|GRD|Grenada|4.575
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|SEAR|South-East Asia|IDN|Indonesia|0.818
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|AFR|Africa|LSO|Lesotho|0.623
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|AFR|Africa|NGA|Nigeria|1.696
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|WPR|Western Pacific|SGP|Singapore|4.399
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|WPR|Western Pacific|SLB|Solomon Islands|1.321
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|EMR|Eastern Mediterranean|SYR|Syrian Arab Republic|1.811
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2003|2003|EMR|Eastern Mediterranean|TUN|Tunisia|2.103
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|EMR|Eastern Mediterranean|ARE|United Arab Emirates|4.568
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|BDI|Burundi|0.191
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|BWA|Botswana|2.648
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AMR|Americas|COL|Colombia|0.557
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|COM|Comoros|0.744
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|GAB|Gabon|5.017
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|GIN|Guinea|0.511
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|EUR|Europe|ISL|Iceland|14.462
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|EMR|Eastern Mediterranean|LBY|Libya|4.799
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|EMR|Eastern Mediterranean|MAR|Morocco|0.783
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|MOZ|Mozambique|0.322
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AMR|Americas|PAN|Panama|2.049
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|SEN|Senegal|0.318
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|SLE|Sierra Leone|0.486
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|STP|Sao Tome and Principe|1.867
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|TGO|Togo|0.386
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2004|2004|AFR|Africa|ZWE|Zimbabwe|0.724
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|AMR|Americas|CHL|Chile|0.129
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|AFR|Africa|CMR|Cameroon|0.411
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|WPR|Western Pacific|KOR|Republic of Korea|4.649
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|EMR|Eastern Mediterranean|LBN|Lebanon|1.32
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|SEAR|South-East Asia|LKA|Sri Lanka|1.326
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|WPR|Western Pacific|SLB|Solomon Islands|1.452
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|AMR|Americas|SLV|El Salvador|0.303
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2005|2005|WPR|Western Pacific|WSM|Samoa|0.935
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|EMR|Eastern Mediterranean|AFG|Afghanistan|0.374
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|AFR|Africa|COG|Congo|1.275
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|AFR|Africa|GMB|Gambia|0.484
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|AFR|Africa|MOZ|Mozambique|0.308
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|AFR|Africa|NGA|Nigeria|1.595
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|EUR|Europe|RUS|Russian Federation|8.519
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|EMR|Eastern Mediterranean|SDN|Sudan|0.902
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|WPR|Western Pacific|SGP|Singapore|4.778
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|EMR|Eastern Mediterranean|SOM|Somalia|0.114
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2006|2006|AFR|Africa|ZMB|Zambia|0.706
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|EMR|Eastern Mediterranean|ARE|United Arab Emirates|4.09
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|AMR|Americas|CAN|Canada|10.173
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|EMR|Eastern Mediterranean|JOR|Jordan|3.164
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|EMR|Eastern Mediterranean|KWT|Kuwait|3.815
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2007|2007|WPR|Western Pacific|VUT|Vanuatu|1.571
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|BEN|Benin|0.771
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|SEAR|South-East Asia|BTN|Bhutan|0.288
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|EMR|Eastern Mediterranean|DJI|Djibouti|0.8
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AMR|Americas|DOM|Dominican Republic|0.82
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|ETH|Ethiopia|0.202
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|KHM|Cambodia|0.786
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|MLI|Mali|0.297
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|NIU|Niue|16
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|EUR|Europe|NLD|Netherlands|8.382
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|AFR|Africa|RWA|Rwanda|0.678
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|EMR|Eastern Mediterranean|SAU|Saudi Arabia|2.098
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|EMR|Eastern Mediterranean|SDN|Sudan|0.84
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|SEAR|South-East Asia|THA|Thailand|1.602
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|SEAR|South-East Asia|TLS|Timor-Leste|0.978
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|TON|Tonga|3.534
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2008|2008|WPR|Western Pacific|VUT|Vanuatu|1.696
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|GHA|Ghana|1.046
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|EUR|Europe|ISL|Iceland|16.79
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|EMR|Eastern Mediterranean|JOR|Jordan|3.881
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|KEN|Kenya|0.42
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|SEAR|South-East Asia|LKA|Sri Lanka|1.462
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|EMR|Eastern Mediterranean|MAR|Morocco|0.89
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|SEAR|South-East Asia|MDV|Maldives|5.085
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|MWI|Malawi|0.343
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|EMR|Eastern Mediterranean|SAU|Saudi Arabia|2.341
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|WPR|Western Pacific|SGP|Singapore|5.901
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2009|2009|AFR|Africa|SWZ|Swaziland|1.602
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|SEAR|South-East Asia|IND|India|1.601
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|WPR|Western Pacific|KOR|Republic of Korea|4.732
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|EMR|Eastern Mediterranean|LBN|Lebanon|2.33
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|AFR|Africa|MOZ|Mozambique|0.408
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2010|2010|AFR|Africa|RWA|Rwanda|0.689
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2011|2011|SEAR|South-East Asia|BGD|Bangladesh|0.218
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|DEU|Germany|11.489
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|ISL|Iceland|9.381
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|POL|Poland|5.837
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2011|2011|EUR|Europe|ROU|Romania|5.511
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|EUR|Europe|ALB|Albania|3.99
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|SEAR|South-East Asia|BTN|Bhutan|0.981
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|WPR|Western Pacific|JPN|Japan|11.489
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|EUR|Europe|KAZ|Kazakhstan|8.247
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|EUR|Europe|KGZ|Kyrgyzstan|6.123
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|WPR|Western Pacific|KOR|Republic of Korea|5.009
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2012|2012|EUR|Europe|UKR|Ukraine|7.599
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1990|1990|AFR|Africa|ZWE|Zimbabwe|1.449
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1991|1991|AMR|Americas|KNA|Saint Kitts and Nevis|6.927
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1991|1991|SEAR|South-East Asia|MDV|Maldives|0.676
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1991|1991|SEAR|South-East Asia|THA|Thailand|0.738
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1991|1991|EUR|Europe|TUR|Turkey|1.384
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1992|1992|EUR|Europe|TUR|Turkey|1.43
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1993|1993|SEAR|South-East Asia|THA|Thailand|0.826
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1993|1993|EUR|Europe|TUR|Turkey|1.486
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1994|1994|EUR|Europe|TUR|Turkey|1.482
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1995|1995|EUR|Europe|CYP|Cyprus|3.792
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1995|1995|WPR|Western Pacific|NRU|Nauru|5.455
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1996|1996|WPR|Western Pacific|JPN|Japan|7.822
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1997|1997|AFR|Africa|AGO|Angola|1.19
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1997|1997|AMR|Americas|KNA|Saint Kitts and Nevis|5.651
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1997|1997|EMR|Eastern Mediterranean|LBY|Libya|3.6
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1997|1997|SEAR|South-East Asia|LKA|Sri Lanka|0.763
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1997|1997|EMR|Eastern Mediterranean|OMN|Oman|2.425
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1997|1997|EUR|Europe|TUR|Turkey|1.649
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1997|1997|AMR|Americas|VCT|Saint Vincent and the Grenadines|2.379
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1997|1997|AMR|Americas|VEN|Venezuela (Bolivarian Republic of)|0.657
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1997|1997|WPR|Western Pacific|VUT|Vanuatu|2.352
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1998|1998|AMR|Americas|CAN|Canada|10.166
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1998|1998|AMR|Americas|COL|Colombia|0.491
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1998|1998|EUR|Europe|TUR|Turkey|1.666
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1999|1999|AMR|Americas|ATG|Antigua and Barbuda|3.282
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|1999|1999|AMR|Americas|KNA|Saint Kitts and Nevis|6.14
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|AMR|Americas|BLZ|Belize|1.263
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|AMR|Americas|BRA|Brazil|3.837
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|WPR|Western Pacific|BRN|Brunei Darussalam|3.88
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|AFR|Africa|BWA|Botswana|2.504
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|EUR|Europe|EST|Estonia|8.842
HRH_33|Nursing and midwifery personnel density (per 1000 population)|PUBLISHED|Published|2000|2000|AFR|Africa|GIN|Guinea|0.469
