"State Code"|"State Name"|"District Code"|"District Name"|"TRU"|"Water-in-premises"|"Water.out.premises"|"Unimproved.sanitation"|"Unsafe.drainage"
"29"|"KARNATAKA"|"573"|"Mandya"|"Urban"|74.7|25.3|16.3|56.8
"29"|"KARNATAKA"|"574"|"Hassan"|"Total"|34.5|65.5|60.6|88.5
"29"|"KARNATAKA"|"574"|"Hassan"|"Rural"|25.3|74.7|73.7|96.8
"29"|"KARNATAKA"|"574"|"Hassan"|"Urban"|69.2|30.8|10.6|57
"29"|"KARNATAKA"|"575"|"Dakshina Kannada"|"Total"|79.3|20.7|7.4|79.5
"29"|"KARNATAKA"|"575"|"Dakshina Kannada"|"Rural"|72.2|27.8|12.2|88.7
"29"|"KARNATAKA"|"575"|"Dakshina Kannada"|"Urban"|86.9|13.1|2.5|69.5
"29"|"KARNATAKA"|"576"|"Kodagu"|"Total"|55|45|19.7|79.1
"29"|"KARNATAKA"|"576"|"Kodagu"|"Rural"|50.8|49.2|22.4|83.1
"29"|"KARNATAKA"|"576"|"Kodagu"|"Urban"|79.7|20.3|3.3|55.3
"29"|"KARNATAKA"|"577"|"Mysore"|"Total"|59.5|40.5|46|64.3
"29"|"KARNATAKA"|"577"|"Mysore"|"Rural"|40.6|59.4|73.8|94.4
"29"|"KARNATAKA"|"577"|"Mysore"|"Urban"|86|14|7|22
"29"|"KARNATAKA"|"578"|"Chamarajanagar"|"Total"|31.6|68.4|77.9|89.9
"29"|"KARNATAKA"|"578"|"Chamarajanagar"|"Rural"|26.5|73.5|85.2|91.8
"29"|"KARNATAKA"|"578"|"Chamarajanagar"|"Urban"|57|43|41.6|80
"29"|"KARNATAKA"|"579"|"Gulbarga"|"Total"|31.4|68.6|76|84.2
"29"|"KARNATAKA"|"579"|"Gulbarga"|"Rural"|16.7|83.3|95.8|97.4
"29"|"KARNATAKA"|"579"|"Gulbarga"|"Urban"|61.2|38.8|35.8|57.4
"29"|"KARNATAKA"|"580"|"Yadgir"|"Total"|19.8|80.2|89.6|95.9
"29"|"KARNATAKA"|"580"|"Yadgir"|"Rural"|13.3|86.7|96|97.7
"29"|"KARNATAKA"|"580"|"Yadgir"|"Urban"|46.9|53.1|63|88.1
"29"|"KARNATAKA"|"581"|"Kolar"|"Total"|26|74|59.2|86.2
"29"|"KARNATAKA"|"581"|"Kolar"|"Rural"|17.6|82.4|75.2|93.6
"29"|"KARNATAKA"|"581"|"Kolar"|"Urban"|44.1|55.9|24.4|70.3
"29"|"KARNATAKA"|"582"|"Chikkaballapura"|"Total"|23.2|76.8|65.1|89.8
"29"|"KARNATAKA"|"582"|"Chikkaballapura"|"Rural"|16.6|83.4|78|96
"29"|"KARNATAKA"|"582"|"Chikkaballapura"|"Urban"|46.9|53.1|19|68.3
"29"|"KARNATAKA"|"583"|"Bangalore Rural"|"Total"|26.4|73.6|23.5|88.7
"29"|"KARNATAKA"|"583"|"Bangalore Rural"|"Rural"|21.4|78.6|25.7|91.1
"29"|"KARNATAKA"|"583"|"Bangalore Rural"|"Urban"|39.5|60.5|17.9|82.5
"29"|"KARNATAKA"|"584"|"Ramanagara"|"Total"|29.5|70.5|60.3|86.6
"29"|"KARNATAKA"|"584"|"Ramanagara"|"Rural"|17.3|82.7|72.7|93.1
"29"|"KARNATAKA"|"584"|"Ramanagara"|"Urban"|70.3|29.7|18.7|64.6
"30"|"GOA"|"585"|"North Goa"|"Total"|80.4|19.6|22.3|60.2
"30"|"GOA"|"585"|"North Goa"|"Rural"|74.4|25.6|32.4|76.7
"30"|"GOA"|"585"|"North Goa"|"Urban"|84.4|15.6|15.8|49.4
"30"|"GOA"|"586"|"South Goa"|"Total"|78.8|21.2|21.9|51.5
"30"|"GOA"|"586"|"South Goa"|"Rural"|66.9|33.1|29.9|70.3
"30"|"GOA"|"586"|"South Goa"|"Urban"|85.9|14.1|17.3|40.3
"31"|"LAKSHADWEEP"|"587"|"Lakshadweep"|"Total"|83.7|16.3|2.2|88.6
"31"|"LAKSHADWEEP"|"587"|"Lakshadweep"|"Rural"|79.7|20.3|2|99.7
"31"|"LAKSHADWEEP"|"587"|"Lakshadweep"|"Urban"|84.9|15.1|2.3|85.2
"32"|"KERALA"|"588"|"Kasaragod"|"Total"|73|27|8.9|85.7
"32"|"KERALA"|"588"|"Kasaragod"|"Rural"|65.9|34.1|12|86.2
"32"|"KERALA"|"588"|"Kasaragod"|"Urban"|84.7|15.3|3.8|84.8
"32"|"KERALA"|"589"|"Kannur"|"Total"|81.1|18.9|2.8|65.7
"32"|"KERALA"|"589"|"Kannur"|"Rural"|73.1|26.9|4.6|81.8
"32"|"KERALA"|"589"|"Kannur"|"Urban"|85.7|14.3|1.7|56.4
"32"|"KERALA"|"590"|"Wayanad"|"Total"|60.2|39.8|11.7|87.3
"32"|"KERALA"|"590"|"Wayanad"|"Rural"|59.7|40.3|11.9|87.6
"32"|"KERALA"|"590"|"Wayanad"|"Urban"|74.1|25.9|5.5|78.1
"32"|"KERALA"|"591"|"Kozhikode"|"Total"|79.3|20.7|2.6|61.3
"32"|"KERALA"|"591"|"Kozhikode"|"Rural"|74|26|3.8|68.3
"32"|"KERALA"|"591"|"Kozhikode"|"Urban"|82|18|2.1|57.6
"32"|"KERALA"|"592"|"Malappuram"|"Total"|81.2|18.8|2.8|81.3
"32"|"KERALA"|"592"|"Malappuram"|"Rural"|78.5|21.5|3.7|83.5
"32"|"KERALA"|"592"|"Malappuram"|"Urban"|84.7|15.3|1.7|78.3
"32"|"KERALA"|"593"|"Palakkad"|"Total"|71.7|28.3|10.6|88.4
"32"|"KERALA"|"593"|"Palakkad"|"Rural"|69.3|30.7|12.4|91.1
"32"|"KERALA"|"593"|"Palakkad"|"Urban"|79.2|20.8|5.4|79.8
"32"|"KERALA"|"594"|"Thrissur"|"Total"|83.8|16.2|2.6|74.7
"32"|"KERALA"|"594"|"Thrissur"|"Rural"|80.3|19.7|3.7|80.7
"32"|"KERALA"|"594"|"Thrissur"|"Urban"|85.5|14.5|2.1|71.7
"32"|"KERALA"|"595"|"Ernakulam"|"Total"|80.3|19.7|3|59.2
"32"|"KERALA"|"595"|"Ernakulam"|"Rural"|78.1|21.9|4|74.8
"32"|"KERALA"|"595"|"Ernakulam"|"Urban"|81.3|18.7|2.7|51.7
"32"|"KERALA"|"596"|"Idukki "|"Total"|41.4|58.6|14.5|85.8
"32"|"KERALA"|"596"|"Idukki "|"Rural"|39.5|60.5|15|87.5
"32"|"KERALA"|"596"|"Idukki "|"Urban"|83.7|16.3|1.3|50
"32"|"KERALA"|"597"|"Kottayam"|"Total"|72.9|27.1|4.2|67.5
"32"|"KERALA"|"597"|"Kottayam"|"Rural"|69.8|30.2|4.9|72.9
"32"|"KERALA"|"597"|"Kottayam"|"Urban"|80.8|19.2|2.2|54
"32"|"KERALA"|"598"|"Alappuzha"|"Total"|72.7|27.3|9.2|77.4
"32"|"KERALA"|"598"|"Alappuzha"|"Rural"|70|30|11.5|79.8
"32"|"KERALA"|"598"|"Alappuzha"|"Urban"|75.1|24.9|7.3|75.2
"32"|"KERALA"|"599"|"Pathanamthitta"|"Total"|79.7|20.3|7.2|73.1
"32"|"KERALA"|"599"|"Pathanamthitta"|"Rural"|78.9|21.1|7.5|75
"32"|"KERALA"|"599"|"Pathanamthitta"|"Urban"|86.1|13.9|4.6|57.4
"32"|"KERALA"|"600"|"Kollam"|"Total"|85.7|14.3|6.8|80.7
"32"|"KERALA"|"600"|"Kollam"|"Rural"|85|15|8.2|84
"32"|"KERALA"|"600"|"Kollam"|"Urban"|86.6|13.4|5.1|76.5
"32"|"KERALA"|"601"|"Thiruvananthapuram"|"Total"|84.2|15.8|6.6|78.6
"32"|"KERALA"|"601"|"Thiruvananthapuram"|"Rural"|82.1|17.9|9|88.4
"32"|"KERALA"|"601"|"Thiruvananthapuram"|"Urban"|86.1|13.9|4.6|70
"33"|"TAMIL NADU"|"602"|"Thiruvallur"|"Total"|36.6|63.4|33.8|64.5
"33"|"TAMIL NADU"|"602"|"Thiruvallur"|"Rural"|22.6|77.4|72.7|88.9
"33"|"TAMIL NADU"|"602"|"Thiruvallur"|"Urban"|44|56|13.1|51.5
"33"|"TAMIL NADU"|"603"|"Chennai"|"Total"|76.3|23.7|5|4
"33"|"TAMIL NADU"|"603"|"Chennai"|"Urban"|76.3|23.7|5|4
"33"|"TAMIL NADU"|"604"|"Kancheepuram"|"Total"|43.8|56.2|35.7|65.5
"33"|"TAMIL NADU"|"604"|"Kancheepuram"|"Rural"|24.7|75.3|71.3|88.8
"33"|"TAMIL NADU"|"604"|"Kancheepuram"|"Urban"|54.5|45.5|16|52.7
"33"|"TAMIL NADU"|"605"|"Vellore"|"Total"|35|65|62.2|80.4
"33"|"TAMIL NADU"|"605"|"Vellore"|"Rural"|22.1|77.9|81.3|92.6
"33"|"TAMIL NADU"|"605"|"Vellore"|"Urban"|52.6|47.4|36|63.6
"33"|"TAMIL NADU"|"606"|"Tiruvannamalai"|"Total"|26.6|73.4|78|91.1
"33"|"TAMIL NADU"|"606"|"Tiruvannamalai"|"Rural"|18.8|81.2|87.9|96.5
"33"|"TAMIL NADU"|"606"|"Tiruvannamalai"|"Urban"|58.7|41.3|37.3|68.8
"33"|"TAMIL NADU"|"607"|"Viluppuram"|"Total"|16.7|83.3|79.5|91.9
"33"|"TAMIL NADU"|"607"|"Viluppuram"|"Rural"|11.7|88.3|87.3|96.2
"33"|"TAMIL NADU"|"607"|"Viluppuram"|"Urban"|45.2|54.8|35.3|67.9
"33"|"TAMIL NADU"|"608"|"Salem"|"Total"|24.7|75.3|69|82.5
"33"|"TAMIL NADU"|"608"|"Salem"|"Rural"|9|91|86.1|94.3
"33"|"TAMIL NADU"|"608"|"Salem"|"Urban"|40.1|59.9|52.2|71
"33"|"TAMIL NADU"|"609"|"Namakkal   "|"Total"|29.4|70.6|60.1|81.7
"33"|"TAMIL NADU"|"609"|"Namakkal   "|"Rural"|19.1|80.9|69.3|88.8
"33"|"TAMIL NADU"|"609"|"Namakkal   "|"Urban"|44.6|55.4|46.2|71.5
"33"|"TAMIL NADU"|"610"|"Erode"|"Total"|35.6|64.4|51.9|73.9
"33"|"TAMIL NADU"|"610"|"Erode"|"Rural"|18.5|81.5|67.1|87.6
"33"|"TAMIL NADU"|"610"|"Erode"|"Urban"|52|48|37.1|60.5
"33"|"TAMIL NADU"|"611"|"The Nilgiris"|"Total"|21.4|78.6|50.6|75.8
"33"|"TAMIL NADU"|"611"|"The Nilgiris"|"Rural"|8.9|91.1|59|86.5
"33"|"TAMIL NADU"|"611"|"The Nilgiris"|"Urban"|30.6|69.4|44.4|67.9
"33"|"TAMIL NADU"|"612"|"Dindigul"|"Total"|25|75|67.8|86.7
"33"|"TAMIL NADU"|"612"|"Dindigul"|"Rural"|14.6|85.4|81.8|93.9
"33"|"TAMIL NADU"|"612"|"Dindigul"|"Urban"|42.4|57.6|44.1|74.7
"33"|"TAMIL NADU"|"613"|"Karur "|"Total"|36.9|63.1|59.7|81.1
"33"|"TAMIL NADU"|"613"|"Karur "|"Rural"|16.8|83.2|77.8|94.1
"33"|"TAMIL NADU"|"613"|"Karur "|"Urban"|65.3|34.7|33.9|62.8
"33"|"TAMIL NADU"|"614"|"Tiruchirappalli"|"Total"|41|59|53.8|73.7
"33"|"TAMIL NADU"|"614"|"Tiruchirappalli"|"Rural"|22.6|77.4|76.8|92.3
"33"|"TAMIL NADU"|"614"|"Tiruchirappalli"|"Urban"|60.3|39.7|29.6|54.3
"33"|"TAMIL NADU"|"615"|"Perambalur  "|"Total"|19.2|80.8|78.7|91.7
"33"|"TAMIL NADU"|"615"|"Perambalur  "|"Rural"|13.4|86.6|85.1|95
"33"|"TAMIL NADU"|"615"|"Perambalur  "|"Urban"|48.3|51.7|46|75.2
"33"|"TAMIL NADU"|"616"|"Ariyalur  "|"Total"|16.6|83.4|82.3|94.5
"33"|"TAMIL NADU"|"616"|"Ariyalur  "|"Rural"|14.6|85.4|86.2|96.2
"33"|"TAMIL NADU"|"616"|"Ariyalur  "|"Urban"|33.1|66.9|49|80.4
"33"|"TAMIL NADU"|"617"|"Cuddalore"|"Total"|33.4|66.6|64.5|83.5
"33"|"TAMIL NADU"|"617"|"Cuddalore"|"Rural"|22.5|77.5|80.7|93.8
"33"|"TAMIL NADU"|"617"|"Cuddalore"|"Urban"|55.2|44.8|32.4|62.9
"33"|"TAMIL NADU"|"618"|"Nagapattinam  "|"Total"|25.3|74.7|61.2|86.5
"33"|"TAMIL NADU"|"618"|"Nagapattinam  "|"Rural"|20.6|79.4|69.5|91.9
"33"|"TAMIL NADU"|"618"|"Nagapattinam  "|"Urban"|42.6|57.4|31.1|67.3
"33"|"TAMIL NADU"|"619"|"Thiruvarur"|"Total"|25|75|60.8|88.4
"33"|"TAMIL NADU"|"619"|"Thiruvarur"|"Rural"|19.5|80.5|69.2|91.9
"33"|"TAMIL NADU"|"619"|"Thiruvarur"|"Urban"|47.2|52.8|27.6|74.1
"33"|"TAMIL NADU"|"620"|"Thanjavur"|"Total"|34.7|65.3|56.8|83.6
"33"|"TAMIL NADU"|"620"|"Thanjavur"|"Rural"|23.5|76.5|71.5|93.1
"33"|"TAMIL NADU"|"620"|"Thanjavur"|"Urban"|55.1|44.9|30.1|66.2
"33"|"TAMIL NADU"|"621"|"Pudukkottai"|"Total"|14.6|85.4|73.2|91
"33"|"TAMIL NADU"|"621"|"Pudukkottai"|"Rural"|7|93|82.8|95.4
"33"|"TAMIL NADU"|"621"|"Pudukkottai"|"Urban"|45.1|54.9|35|72.9
"33"|"TAMIL NADU"|"622"|"Sivaganga"|"Total"|24.7|75.3|60.1|87.2
"33"|"TAMIL NADU"|"622"|"Sivaganga"|"Rural"|12.7|87.3|76.8|93.8
"33"|"TAMIL NADU"|"622"|"Sivaganga"|"Urban"|51.7|48.3|22.5|72.6
"33"|"TAMIL NADU"|"623"|"Madurai"|"Total"|37.4|62.6|42|58.4
"33"|"TAMIL NADU"|"623"|"Madurai"|"Rural"|14.4|85.6|80.3|93
"33"|"TAMIL NADU"|"623"|"Madurai"|"Urban"|52.8|47.2|16.5|35.3
"33"|"TAMIL NADU"|"624"|"Theni  "|"Total"|39.3|60.7|61.3|77.7
"33"|"TAMIL NADU"|"624"|"Theni  "|"Rural"|24.1|75.9|75.7|89.2
"33"|"TAMIL NADU"|"624"|"Theni  "|"Urban"|52.5|47.5|49.1|67.5
"33"|"TAMIL NADU"|"625"|"Virudhunagar"|"Total"|21.5|78.5|71.5|88
"33"|"TAMIL NADU"|"625"|"Virudhunagar"|"Rural"|9.6|90.4|86|94.8
"33"|"TAMIL NADU"|"625"|"Virudhunagar"|"Urban"|33.2|66.8|57.4|81.3
"33"|"TAMIL NADU"|"626"|"Ramanathapuram"|"Total"|10.5|89.5|65|86.5
"33"|"TAMIL NADU"|"626"|"Ramanathapuram"|"Rural"|5.6|94.4|78.6|94.2
"33"|"TAMIL NADU"|"626"|"Ramanathapuram"|"Urban"|22.3|77.7|32.2|67.8
"33"|"TAMIL NADU"|"627"|"Thoothukkudi"|"Total"|30.4|69.6|50.9|83.4
"33"|"TAMIL NADU"|"627"|"Thoothukkudi"|"Rural"|10.5|89.5|72.5|95.4
"33"|"TAMIL NADU"|"627"|"Thoothukkudi"|"Urban"|51.6|48.4|27.8|70.7
"33"|"TAMIL NADU"|"628"|"Tirunelveli "|"Total"|36.2|63.8|53.7|85.1
"33"|"TAMIL NADU"|"628"|"Tirunelveli "|"Rural"|19|81|67.3|93.7
"33"|"TAMIL NADU"|"628"|"Tirunelveli "|"Urban"|54.5|45.5|39.2|76.2
"33"|"TAMIL NADU"|"629"|"Kanniyakumari"|"Total"|38.8|61.2|13.9|75.5
"33"|"TAMIL NADU"|"629"|"Kanniyakumari"|"Rural"|34.5|65.5|18.2|81.6
"33"|"TAMIL NADU"|"629"|"Kanniyakumari"|"Urban"|39.7|60.3|12.9|74.1
"33"|"TAMIL NADU"|"630"|"Dharmapuri"|"Total"|9.9|90.1|81.5|91.8
"33"|"TAMIL NADU"|"630"|"Dharmapuri"|"Rural"|5|95|89.6|96
"33"|"TAMIL NADU"|"630"|"Dharmapuri"|"Urban"|34|66|42.1|71.9
"33"|"TAMIL NADU"|"631"|"Krishnagiri"|"Total"|18.9|81.1|68|79.3
"33"|"TAMIL NADU"|"631"|"Krishnagiri"|"Rural"|9.6|90.4|81.7|89.9
"33"|"TAMIL NADU"|"631"|"Krishnagiri"|"Urban"|49.1|50.9|23.5|44.1
"33"|"TAMIL NADU"|"632"|"Coimbatore"|"Total"|59.2|40.8|34.2|64.2
"33"|"TAMIL NADU"|"632"|"Coimbatore"|"Rural"|35.5|64.5|67.4|88
"33"|"TAMIL NADU"|"632"|"Coimbatore"|"Urban"|67.1|32.9|23.1|56.2
"33"|"TAMIL NADU"|"633"|"Tiruppur"|"Total"|46.5|53.5|43.7|75.8
"33"|"TAMIL NADU"|"633"|"Tiruppur"|"Rural"|22|78|69.8|91.1
"33"|"TAMIL NADU"|"633"|"Tiruppur"|"Urban"|63.2|36.8|25.9|65.5
"34"|"PUDUCHERRY"|"634"|"Yanam"|"Total"|79.4|20.6|18.2|92
"34"|"PUDUCHERRY"|"634"|"Yanam"|"Urban"|79.4|20.6|18.2|92
"34"|"PUDUCHERRY"|"635"|"Puducherry"|"Total"|80.5|19.5|31.9|73.3
"34"|"PUDUCHERRY"|"635"|"Puducherry"|"Rural"|64.7|35.3|64.5|92.6
"34"|"PUDUCHERRY"|"635"|"Puducherry"|"Urban"|87.4|12.6|17.9|65
"34"|"PUDUCHERRY"|"636"|"Mahe"|"Total"|93|7|2.3|39.4
"34"|"PUDUCHERRY"|"636"|"Mahe"|"Urban"|93|7|2.3|39.4
"34"|"PUDUCHERRY"|"637"|"Karaikal"|"Total"|60.1|39.9|39.5|87.5
"34"|"PUDUCHERRY"|"637"|"Karaikal"|"Rural"|50.2|49.8|52.4|94.5
"34"|"PUDUCHERRY"|"637"|"Karaikal"|"Urban"|70.7|29.3|25.8|80.1
"35"|"ANDAMAN & NICOBAR ISLANDS"|"638"|"Nicobars"|"Total"|55.2|44.8|19.5|90.9
"35"|"ANDAMAN & NICOBAR ISLANDS"|"638"|"Nicobars"|"Rural"|55.2|44.8|19.5|90.9
"35"|"ANDAMAN & NICOBAR ISLANDS"|"639"|"North  & Middle Andaman"|"Total"|42.8|57.2|58.2|97
"35"|"ANDAMAN & NICOBAR ISLANDS"|"639"|"North  & Middle Andaman"|"Rural"|42.2|57.8|58.5|96.9
"35"|"ANDAMAN & NICOBAR ISLANDS"|"639"|"North  & Middle Andaman"|"Urban"|63.4|36.6|44.8|98.8
"35"|"ANDAMAN & NICOBAR ISLANDS"|"640"|"South Andaman"|"Total"|69.8|30.2|22.9|90.9
"35"|"ANDAMAN & NICOBAR ISLANDS"|"640"|"South Andaman"|"Rural"|49|51|37.9|95.5
"35"|"ANDAMAN & NICOBAR ISLANDS"|"640"|"South Andaman"|"Urban"|84.3|15.7|12.4|87.7
